资金,日期(月/日/年),操作
8491452.42,7/28/19,0
8491452.42,7/29/19,0
8491452.42,7/30/19,0
8491452.42,7/31/19,1
8755190.21,8/1/19,1
9035147.59,8/2/19,1
9141393.7,8/3/19,1
9388838.28,8/4/19,1
9532658.6,8/5/19,1
10233928.09,8/6/19,2
10212517.099,8/7/19,1
10343251.592,8/8/19,1
10374028.44,8/9/19,1
10253160.78,8/10/19,0
10052118.41,8/11/19,1
10103633.59,8/12/19,1
9945896.98,8/13/19,2
9751909.224,8/14/19,2
9767375.66,8/15/19,2
9764797.92,8/16/19,0
9668116.75,8/17/19,0
9668116.75,8/18/19,0
9668116.75,8/19/19,1
10029439.92,8/20/19,1
9885483.17,8/21/19,0
9691650.17,8/22/19,0
9691650.17,8/23/19,2
9781698.33,8/24/19,2
9781698.33,8/25/19,2
9781698.33,8/26/19,2
9781698.33,8/27/19,2
9808498.38,8/28/19,2
9827960.32,8/29/19,2
9752664.95,8/30/19,2
9737031.59,8/31/19,2
9737031.59,9/1/19,2
9737031.59,9/2/19,1
10050304.148,9/3/19,1
10277355.81,9/4/19,1
10241428.14,9/5/19,1
10235274.09,9/6/19,0
10034582.44,9/7/19,0
10034582.44,9/8/19,0
10034582.44,9/9/19,0
10034582.44,9/10/19,0
10034582.44,9/11/19,2
10098856.68,9/12/19,1
10056450.765,9/13/19,1
10002154.49,9/14/19,1
9999674.19,9/15/19,1
9950550.82,9/16/19,1
9907314.54,9/17/19,1
9834671.79,9/18/19,1
9803045.61,9/19/19,1
9917206.77,9/20/19,1
9818023.89,9/21/19,1
9631162.08,9/22/19,1
9682852.6,9/23/19,0
9492992.75,9/24/19,0
9492992.75,9/25/19,0
9492992.75,9/26/19,0
9492992.75,9/27/19,0
9492992.75,9/28/19,0
9492992.75,9/29/19,0
9492992.75,9/30/19,1
9596801.79,10/1/19,1
9614337.18,10/2/19,1
9682618.92,10/3/19,1
9514126.71,10/4/19,1
9420916.53,10/5/19,1
9411917.8,10/6/19,0
9227370.39,10/7/19,1
9439900.05,10/8/19,1
9414587.57,10/9/19,1
9872005.48,10/10/19,1
9870832.97,10/11/19,0
9677287.23,10/12/19,0
9677287.23,10/13/19,0
9677287.23,10/14/19,0
9677287.23,10/15/19,0
9677287.23,10/16/19,0
9677287.23,10/17/19,0
9677287.23,10/18/19,0
9677287.23,10/19/19,0
9677287.23,10/20/19,1
9810564.04,10/21/19,1
9800385.25,10/22/19,0
9608220.83,10/23/19,0
9608220.83,10/24/19,2
9620517.83,10/25/19,1
10892330.465,10/26/19,1
11637619.19,10/27/19,1
12004274.95,10/28/19,0
11768897.01,10/29/19,1
11806713.64,10/30/19,2
11607641.003,10/31/19,2
11591123.96,11/1/19,2
11596117.49,11/2/19,2
11596117.49,11/3/19,2
11596117.49,11/4/19,1
11517490.308,11/5/19,1
11385586.52,11/6/19,1
11426126.21,11/7/19,1
11256018.5,11/8/19,0
11035312.25,11/9/19,0
11035312.25,11/10/19,1
11098586.74,11/11/19,0
10880967.39,11/12/19,0
10880967.39,11/13/19,0
10880967.39,11/14/19,0
10880967.39,11/15/19,0
10880967.39,11/16/19,0
10880967.39,11/17/19,0
10880967.39,11/18/19,0
10880967.39,11/19/19,0
10880967.39,11/20/19,0
10880967.39,11/21/19,0
10880967.39,11/22/19,0
10880967.39,11/23/19,0
10880967.39,11/24/19,0
10880967.39,11/25/19,1
11011779.03,11/26/19,1
11063330.26,11/27/19,1
11619614.09,11/28/19,1
11476249.77,11/29/19,1
11980441.84,11/30/19,0
11745531.22,12/1/19,0
11745531.22,12/2/19,2
11757776.08,12/3/19,2
11740266.36,12/4/19,2
11747031.48,12/5/19,1
11726949.236,12/6/19,1
11966721.61,12/7/19,1
11899556.17,12/8/19,1
11927399.07,12/9/19,0
11693528.5,12/10/19,0
11693528.5,12/11/19,0
11693528.5,12/12/19,0
11693528.5,12/13/19,0
11693528.5,12/14/19,0
11693528.5,12/15/19,0
11693528.5,12/16/19,0
11693528.5,12/17/19,0
11693528.5,12/18/19,1
12629667.22,12/19/19,1
12398323.26,12/20/19,1
12466479.83,12/21/19,1
12385042.18,12/22/19,1
13028654.5,12/23/19,2
12900097.328,12/24/19,2
12900097.328,12/25/19,2
12900097.328,12/26/19,2
12900097.328,12/27/19,2
12927834.88,12/28/19,2
12927834.88,12/29/19,2
12927834.88,12/30/19,2
13033237.59,12/31/19,2
13033237.59,1/1/20,2
13033237.59,1/2/20,2
13218012.39,1/3/20,1
13538989.191,1/4/20,1
13578794.8,1/5/20,1
13585595.39,1/6/20,1
14338963.67,1/7/20,1
15089670.85,1/8/20,1
14862701.26,1/9/20,0
14571275.75,1/10/20,1
14955702.8,1/11/20,0
14662453.73,1/12/20,0
14662453.73,1/13/20,0
14662453.73,1/14/20,1
15682371.7,1/15/20,1
15631772.65,1/16/20,1
15468855.41,1/17/20,1
15785095.05,1/18/20,1
15803734.94,1/19/20,0
15493857.78,1/20/20,0
15493857.78,1/21/20,0
15493857.78,1/22/20,0
15493857.78,1/23/20,0
15493857.78,1/24/20,2
15495397.42,1/25/20,2
15495397.42,1/26/20,2
15495397.42,1/27/20,1
15582468.367,1/28/20,1
16440628.87,1/29/20,1
16255162.08,1/30/20,1
16645013.69,1/31/20,1
16349682.18,2/1/20,1
16427316.18,2/2/20,1
16316032.6,2/3/20,1
16049043.1,2/4/20,1
16049043.1,2/5/20,1
16842129.08,2/6/20,1
17088694.11,2/7/20,1
17179570.73,2/8/20,1
17354002.0,2/9/20,1
17801185.76,2/10/20,0
17452142.9,2/11/20,1
17840174.84,2/12/20,1
17977196.21,2/13/20,1
17782966.86,2/14/20,1
18001902.42,2/15/20,0
17648923.94,2/16/20,0
17648923.94,2/17/20,0
17648923.94,2/18/20,1
18152895.68,2/19/20,0
17796956.55,2/20/20,2
17885223.55,2/21/20,2
18193777.12,2/22/20,2
18193777.12,2/23/20,2
18193777.12,2/24/20,0
18013640.71,2/25/20,0
18013640.71,2/26/20,2
18021833.44,2/27/20,0
17843399.45,2/28/20,0
17843399.45,2/29/20,0
17843399.45,3/1/20,1
18269693.95,3/2/20,1
18269693.95,3/3/20,2
18026879.779,3/4/20,2
18221767.93,3/5/20,2
18485827.65,3/6/20,2
18363404.95,3/7/20,2
18363404.95,3/8/20,2
18363404.95,3/9/20,0
18181589.06,3/10/20,0
18181589.06,3/11/20,0
18181589.06,3/12/20,0
18181589.06,3/13/20,1
20699193.1,3/14/20,0
20293326.57,3/15/20,1
20596998.71,3/16/20,2
20649004.307,3/17/20,1
21368806.19,3/18/20,1
21578680.85,3/19/20,1
24709530.57,3/20/20,1
24834131.19,3/21/20,1
24688192.12,3/22/20,0
24204109.92,3/23/20,1
26498918.48,3/24/20,1
27584320.4,3/25/20,1
27298919.97,3/26/20,1
27565002.99,3/27/20,0
27024512.74,3/28/20,0
27024512.74,3/29/20,0
27024512.74,3/30/20,1
28834987.99,3/31/20,1
28938483.13,4/1/20,1
29949530.24,4/2/20,1
30652883.02,4/3/20,2
30409485.374,4/4/20,2
30409485.374,4/5/20,2
30409485.374,4/6/20,1
31988326.577,4/7/20,1
31388697.92,4/8/20,1
32083422.06,4/9/20,2
32284153.17,4/10/20,2
32284153.17,4/11/20,2
32284153.17,4/12/20,2
32284153.17,4/13/20,2
32284153.17,4/14/20,0
31964508.09,4/15/20,0
31964508.09,4/16/20,1
33648745.54,4/17/20,1
33282654.27,4/18/20,1
34344640.66,4/19/20,1
33732816.9,4/20/20,0
33071389.12,4/21/20,2
33298750.35,4/22/20,2
33799044.34,4/23/20,1
34409597.964,4/24/20,1
34545255.79,4/25/20,1
34740551.52,4/26/20,1
35429654.61,4/27/20,1
35850203.07,4/28/20,1
35733642.26,4/29/20,1
40391933.16,4/30/20,1
39706925.57,5/1/20,1
40608350.65,5/2/20,1
41294738.75,5/3/20,1
40973218.66,5/4/20,1
40890296.2,5/5/20,1
41557679.32,5/6/20,1
42201133.65,5/7/20,1
46028313.3,5/8/20,1
45196879.93,5/9/20,0
44310666.6,5/10/20,0
44310666.6,5/11/20,0
44310666.6,5/12/20,1
44436370.51,5/13/20,1
46913647.51,5/14/20,1
49355534.84,5/15/20,0
48387779.25,5/16/20,0
48387779.25,5/17/20,1
48872930.04,5/18/20,1
49125497.97,5/19/20,1
49460957.91,5/20/20,0
48491135.21,5/21/20,0
48491135.21,5/22/20,0
48491135.21,5/23/20,0
48491135.21,5/24/20,0
48491135.21,5/25/20,0
48491135.21,5/26/20,0
48491135.21,5/27/20,1
49447188.89,5/28/20,1
51445335.86,5/29/20,1
50675312.48,5/30/20,1
52138265.51,5/31/20,0
51115946.58,6/1/20,1
54108570.95,6/2/20,0
53047618.58,6/3/20,0
53047618.58,6/4/20,0
53047618.58,6/5/20,0
53047618.58,6/6/20,0
53047618.58,6/7/20,0
53047618.58,6/8/20,2
53241709.23,6/9/20,2
53507374.02,6/10/20,2
54010738.88,6/11/20,2
53863147.33,6/12/20,0
53329848.84,6/13/20,0
53329848.84,6/14/20,0
53329848.84,6/15/20,0
53329848.84,6/16/20,0
53329848.84,6/17/20,0
53329848.84,6/18/20,0
53329848.84,6/19/20,2
53626692.68,6/20/20,2
53626692.68,6/21/20,2
53626692.68,6/22/20,1
54347690.76,6/23/20,1
53952864.06,6/24/20,0
52894964.76,6/25/20,0
52894964.76,6/26/20,2
53090472.91,6/27/20,2
53090472.91,6/28/20,2
53090472.91,6/29/20,2
52985586.56,6/30/20,2
53073990.77,7/1/20,2
53265782.95,7/2/20,2
53129430.7,7/3/20,2
53578943.62,7/4/20,2
53578943.62,7/5/20,2
53578943.62,7/6/20,2
53628390.04,7/7/20,2
54274190.27,7/8/20,2
54304157.8,7/9/20,2
54034450.05,7/10/20,2
54166307.17,7/11/20,2
54166307.17,7/12/20,2
54166307.17,7/13/20,2
53998489.01,7/14/20,2
54079401.34,7/15/20,2
54172300.68,7/16/20,2
54161812.05,7/17/20,2
54410542.53,7/18/20,2
54410542.53,7/19/20,2
54410542.53,7/20/20,2
55216669.04,7/21/20,2
55511849.19,7/22/20,2
56288008.17,7/23/20,2
57001235.34,7/24/20,2
58036613.44,7/25/20,2
58036613.44,7/26/20,2
58036613.44,7/27/20,1
62602698.01,7/28/20,1
61993474.84,7/29/20,1
62944386.83,7/30/20,1
63013892.47,7/31/20,1
64311879.11,8/1/20,1
67032066.8,8/2/20,0
65717712.55,8/3/20,0
65717712.55,8/4/20,2
67378058.72,8/5/20,1
68664851.196,8/6/20,1
68797268.94,8/7/20,1
67819387.89,8/8/20,1
68766063.7,8/9/20,1
68277882.85,8/10/20,1
69499036.21,8/11/20,0
68136310.01,8/12/20,0
68136310.01,8/13/20,0
68136310.01,8/14/20,2
68436457.74,8/15/20,2
68436457.74,8/16/20,2
68436457.74,8/17/20,2
69681797.65,8/18/20,0
68991878.86,8/19/20,0
68991878.86,8/20/20,0
68991878.86,8/21/20,2
69004533.57,8/22/20,2
69004533.57,8/23/20,2
69004533.57,8/24/20,0
68321320.37,8/25/20,2
68416479.43,8/26/20,2
68094386.28,8/27/20,2
69280113.83,8/28/20,2
69811036.61,8/29/20,2
69811036.61,8/30/20,2
69811036.61,8/31/20,2
69811036.61,9/1/20,1
69310491.422,9/2/20,0
67951462.18,9/3/20,0
67951462.18,9/4/20,1
68452566.65,9/5/20,0
67110359.46,9/6/20,0
67110359.46,9/7/20,0
67110359.46,9/8/20,2
67706354.1,9/9/20,2
68368744.22,9/10/20,2
67713308.32,9/11/20,2
68106222.15,9/12/20,2
68106222.15,9/13/20,2
68106222.15,9/14/20,1
68323500.77,9/15/20,1
69033833.12,9/16/20,1
70075905.65,9/17/20,1
70046847.18,9/18/20,1
69969400.6,9/19/20,1
70927177.97,9/20/20,1
69891698.0,9/21/20,0
68521272.55,9/22/20,0
68521272.55,9/23/20,0
68521272.55,9/24/20,1
70446193.46,9/25/20,1
70186330.15,9/26/20,1
70445996.55,9/27/20,1
70720628.55,9/28/20,1
70182982.58,9/29/20,1
71157519.23,9/30/20,1
70744783.56,10/1/20,1
69703229.88,10/2/20,1
69413238.44,10/3/20,1
69260366.09,10/4/20,1
70059122.5,10/5/20,1
70814623.06,10/6/20,1
69601490.02,10/7/20,1
70041662.63,10/8/20,1
71699037.88,10/9/20,1
72617256.59,10/10/20,1
74189170.35,10/11/20,1
74674502.33,10/12/20,1
75747234.36,10/13/20,1
75013394.55,10/14/20,1
75033611.25,10/15/20,1
75508900.52,10/16/20,1
74352610.52,10/17/20,1
74608207.32,10/18/20,1
75538240.98,10/19/20,1
77178944.02,10/20/20,1
78277078.2,10/21/20,1
84224593.9,10/22/20,1
85266213.22,10/23/20,1
84966047.79,10/24/20,1
86173404.64,10/25/20,1
85571564.1,10/26/20,1
85831493.05,10/27/20,1
89606370.3,10/28/20,0
87849382.65,10/29/20,0
87849382.65,10/30/20,0
87849382.65,10/31/20,0
87849382.65,11/1/20,0
87849382.65,11/2/20,0
87849382.65,11/3/20,1
88970042.88,11/4/20,1
89809285.35,11/5/20,1
98918631.69,11/6/20,1
98946420.34,11/7/20,0
97006294.45,11/8/20,1
99274741.45,11/9/20,1
98236082.05,11/10/20,1
98162445.99,11/11/20,1
100672160.37,11/12/20,1
104433559.62,11/13/20,1
104714004.71,11/14/20,1
103122978.71,11/15/20,1
102335284.34,11/16/20,1
107186612.66,11/17/20,1
113304173.63,11/18/20,1
114065079.6,11/19/20,1
114206840.23,11/20/20,1
119762421.54,11/21/20,1
119841248.66,11/22/20,1
118063024.28,11/23/20,1
117913252.76,11/24/20,1
122871093.82,11/25/20,0
120461856.69,11/26/20,0
120461856.69,11/27/20,0
120461856.69,11/28/20,1
122189870.78,11/29/20,1
125353970.48,11/30/20,1
135815041.7,12/1/20,0
133152001.67,12/2/20,1
133559060.48,12/3/20,1
135139862.62,12/4/20,0
132490061.39,12/5/20,1
133263412.54,12/6/20,1
134812060.03,12/7/20,1
133446731.77,12/8/20,0
130830129.19,12/9/20,0
130830129.19,12/10/20,0
130830129.19,12/11/20,0
130830129.19,12/12/20,1
133771807.92,12/13/20,1
136340325.89,12/14/20,1
137137901.09,12/15/20,1
138298657.22,12/16/20,1
152098323.08,12/17/20,1
162541855.68,12/18/20,1
164699812.02,12/19/20,1
169815861.01,12/20/20,1
167117152.82,12/21/20,0
163840345.9,12/22/20,1
168251252.24,12/23/20,0
164952208.08,12/24/20,0
164952208.08,12/25/20,1
168387242.14,12/26/20,1
180318090.99,12/27/20,1
178977257.32,12/28/20,1
184365072.45,12/29/20,1
186681374.03,12/30/20,1
196775097.32,12/31/20,1
197634095.52,1/1/21,1
200438028.77,1/2/21,1
219543084.42,1/3/21,1
225034617.6,1/4/21,0
220622174.12,1/5/21,1
229878574.07,1/6/21,1
248876571.2,1/7/21,1
266604474.71,1/8/21,1
274600102.66,1/9/21,1
271699973.4,1/10/21,0
266372522.94,1/11/21,0
266372522.94,1/12/21,0
266372522.94,1/13/21,1
287111904.35,1/14/21,1
300666536.69,1/15/21,0
294771114.4,1/16/21,0
294771114.4,1/17/21,0
294771114.4,1/18/21,1
295768085.22,1/19/21,1
290825046.15,1/20/21,1
286940260.87,1/21/21,0
281313981.25,1/22/21,1
295539533.46,1/23/21,0
289744640.65,1/24/21,0
289744640.65,1/25/21,0
289744640.65,1/26/21,0
289744640.65,1/27/21,0
289744640.65,1/28/21,1
311928864.11,1/29/21,1
320436896.99,1/30/21,1
320472756.07,1/31/21,0
314188976.54,2/1/21,0
314188976.54,2/2/21,1
326467716.69,2/3/21,1
346191866.48,2/4/21,1
339997282.13,2/5/21,1
351726709.59,2/6/21,1
361325577.13,2/7/21,1
357694611.26,2/8/21,1
426022854.05,2/9/21,1
428092861.11,2/10/21,0
419698883.44,2/11/21,1
440214945.33,2/12/21,1
435245753.49,2/13/21,1
432621611.65,2/14/21,1
446697046.03,2/15/21,1
439650802.05,2/16/21,1
450728749.65,2/17/21,1
477850627.68,2/18/21,1
473173913.83,2/19/21,1
512675404.03,2/20/21,1
513451983.51,2/21/21,1
527082557.96,2/22/21,0
516747605.84,2/23/21,0
516747605.84,2/24/21,1
524695026.13,2/25/21,0
514406888.36,2/26/21,0
514406888.36,2/27/21,0
514406888.36,2/28/21,0
514406888.36,3/1/21,1
554675594.01,3/2/21,0
543799601.97,3/3/21,1
556528671.79,3/4/21,0
545616344.89,3/5/21,0
545616344.89,3/6/21,0
545616344.89,3/7/21,1
559957088.68,3/8/21,1
572318785.66,3/9/21,1
600576047.18,3/10/21,1
612785415.68,3/11/21,1
632119423.61,3/12/21,1
626530544.17,3/13/21,1
670362736.28,3/14/21,0
657218368.9,3/15/21,0
657218368.9,3/16/21,1
657248018.36,3/17/21,1
680830528.03,3/18/21,0
667480909.83,3/19/21,0
667480909.83,3/20/21,0
667480909.83,3/21/21,0
667480909.83,3/22/21,0
667480909.83,3/23/21,0
667480909.83,3/24/21,0
667480909.83,3/25/21,0
667480909.83,3/26/21,1
700957025.32,3/27/21,1
711004830.29,3/28/21,1
709983835.03,3/29/21,1
733452725.72,3/30/21,1
747484219.48,3/31/21,1
747549383.97,4/1/21,1
747570638.8,4/2/21,1
751317597.2,4/3/21,0
736585879.61,4/4/21,0
736585879.61,4/5/21,0
736585879.61,4/6/21,0
736585879.61,4/7/21,2
736615042.1,4/8/21,1
742020893.399,4/9/21,1
742711034.33,4/10/21,1
764076386.38,4/11/21,1
766516230.79,4/12/21,1
764852810.91,4/13/21,1
812400824.0,4/14/21,1
804918821.95,4/15/21,1
808542860.77,4/16/21,0
792689079.19,4/17/21,0
792689079.19,4/18/21,0
792689079.19,4/19/21,0
792689079.19,4/20/21,2
793824280.58,4/21/21,2
789211076.41,4/22/21,2
786584419.49,4/23/21,2
782854125.21,4/24/21,2
782854125.21,4/25/21,2
782854125.21,4/26/21,1
837196157.615,4/27/21,1
852913068.7,4/28/21,1
850011351.68,4/29/21,0
833344462.43,4/30/21,1
881232442.73,5/1/21,1
882160687.86,5/2/21,0
864863419.47,5/3/21,0
864863419.47,5/4/21,0
864863419.47,5/5/21,1
915294567.57,5/6/21,2
900103980.425,5/7/21,2
902015393.41,5/8/21,2
902015393.41,5/9/21,2
902015393.41,5/10/21,2
896452691.51,5/11/21,2
897236860.94,5/12/21,2
892874918.48,5/13/21,2
900863644.56,5/14/21,2
908509296.51,5/15/21,2
908509296.51,5/16/21,2
908509296.51,5/17/21,2
914905178.43,5/18/21,2
925540476.34,5/19/21,2
920565901.51,5/20/21,1
986117693.861,5/21/21,0
966782052.8,5/22/21,0
966782052.8,5/23/21,0
966782052.8,5/24/21,1
1056205802.35,5/25/21,1
1047530854.37,5/26/21,1
1070863134.53,5/27/21,0
1049865818.17,5/28/21,0
1049865818.17,5/29/21,0
1049865818.17,5/30/21,1
1060084052.63,5/31/21,1
1108386237.56,6/1/21,1
1089139037.08,6/2/21,1
1116546765.37,6/3/21,1
1164177570.87,6/4/21,0
1141350559.68,6/5/21,0
1141350559.68,6/6/21,0
1141350559.68,6/7/21,0
1141350559.68,6/8/21,0
1141350559.68,6/9/21,1
1249037662.89,6/10/21,1
1227836207.33,6/11/21,1
1248195345.01,6/12/21,0
1223720926.48,6/13/21,1
1320457171.59,6/14/21,1
1369770645.38,6/15/21,1
1358371944.99,6/16/21,0
1331737200.97,6/17/21,0
1331737200.97,6/18/21,0
1331737200.97,6/19/21,0
1331737200.97,6/20/21,0
1331737200.97,6/21/21,0
1331737200.97,6/22/21,1
1336982889.62,6/23/21,1
1387543550.5,6/24/21,1
1427294241.79,6/25/21,0
1399308080.19,6/26/21,0
1399308080.19,6/27/21,1
1477809698.92,6/28/21,1
1469799668.3,6/29/21,1
1529136088.0,6/30/21,2
1500049112.658,7/1/21,2
1503964480.82,7/2/21,2
1508342957.04,7/3/21,2
1508342957.04,7/4/21,2
1508342957.04,7/5/21,2
1523920228.21,7/6/21,2
1519541751.99,7/7/21,2
1522109896.7,7/8/21,2
1520678471.78,7/9/21,1
1518648176.635,7/10/21,1
1505043960.21,7/11/21,1
1537020043.35,7/12/21,2
1510110545.296,7/13/21,2
1517894834.85,7/14/21,2
1518352734.24,7/15/21,2
1518810633.63,7/16/21,2
1510984716.86,7/17/21,2
1510984716.86,7/18/21,2
1510984716.86,7/19/21,2
1517769953.2,7/20/21,0
1502742527.92,7/21/21,1
1588399378.53,7/22/21,1
1597292875.22,7/23/21,1
1660780265.75,7/24/21,1
1695285529.47,7/25/21,1
1748986760.15,7/26/21,1
1845569451.7,7/27/21,1
1948822142.13,7/28/21,1
1978326019.43,7/29/21,1
1978494166.51,7/30/21,1
2087701736.2,7/31/21,1
2060249747.79,8/1/21,0
2019852693.91,8/2/21,0
2019852693.91,8/3/21,0
2019852693.91,8/4/21,1
2063955237.95,8/5/21,1
2122725052.99,8/6/21,1
2223661195.22,8/7/21,1
2317547721.96,8/8/21,1
2275075047.77,8/9/21,1
2405782406.27,8/10/21,1
2368133399.16,8/11/21,1
2368293841.91,8/12/21,2
2334118613.658,8/13/21,1
2440424442.717,8/14/21,1
2403599701.01,8/15/21,1
2400753881.46,8/16/21,0
2353680275.94,8/17/21,0
2353680275.94,8/18/21,0
2353680275.94,8/19/21,1
2408368601.51,8/20/21,1
2541998373.44,8/21/21,1
2521605288.08,8/22/21,1
2542407028.75,8/23/21,1
2552085924.19,8/24/21,0
2502045023.72,8/25/21,1
2516051407.95,8/26/21,0
2466717066.62,8/27/21,1
2526183715.3,8/28/21,1
2517985194.05,8/29/21,1
2513305842.09,8/30/21,0
2464025335.38,8/31/21,0
2464025335.38,9/1/21,1
2503152043.42,9/2/21,1
2527037199.32,9/3/21,1
2563220713.13,9/4/21,1
2558715191.5,9/5/21,1
2652036608.76,9/6/21,1
2698569246.85,9/7/21,0
2645656124.36,9/8/21,0
2645656124.36,9/9/21,0
