资金,日期(月/日/年),操作
4942808.53,8/21/19,0
4845890.72,8/22/19,0
4845890.72,8/23/19,2
4890915.41,8/24/19,2
4890915.41,8/25/19,2
4890915.41,8/26/19,2
4890915.41,8/27/19,2
4904315.62,8/28/19,2
4914046.72,8/29/19,2
4876398.52,8/30/19,2
4868581.73,8/31/19,2
4868581.73,9/1/19,2
4868581.73,9/2/19,1
5025220.13,9/3/19,1
5138747.5,9/4/19,1
5120783.42,9/5/19,1
5117706.35,9/6/19,0
5017359.17,9/7/19,0
5017359.17,9/8/19,0
5017359.17,9/9/19,0
5017359.17,9/10/19,0
5017359.17,9/11/19,2
5049496.72,9/12/19,1
5028293.475,9/13/19,1
5001144.97,9/14/19,1
4999904.81,9/15/19,1
4975342.79,9/16/19,1
4953724.36,9/17/19,1
4917402.49,9/18/19,1
4901589.18,9/19/19,1
4958670.53,9/20/19,1
4909078.42,9/21/19,1
4815646.25,9/22/19,1
4841491.86,9/23/19,0
4746560.65,9/24/19,0
4746560.65,9/25/19,0
4746560.65,9/26/19,0
4746560.65,9/27/19,0
4746560.65,9/28/19,0
4746560.65,9/29/19,0
4746560.65,9/30/19,1
4798465.87,10/1/19,1
4807233.68,10/2/19,1
4841375.01,10/3/19,1
4757127.76,10/4/19,1
4710522.04,10/5/19,1
4706022.62,10/6/19,0
4613747.67,10/7/19,1
4720013.94,10/8/19,1
4707357.53,10/9/19,1
4936069.58,10/10/19,1
4935483.32,10/11/19,0
4838709.14,10/12/19,0
4838709.14,10/13/19,0
4838709.14,10/14/19,0
4838709.14,10/15/19,0
4838709.14,10/16/19,0
4838709.14,10/17/19,0
4838709.14,10/18/19,0
4838709.14,10/19/19,0
4838709.14,10/20/19,1
4905348.45,10/21/19,1
4900258.99,10/22/19,0
4804175.48,10/23/19,0
4804175.48,10/24/19,2
4810324.06,10/25/19,1
5446238.99,10/26/19,1
5818888.4,10/27/19,1
6002218.76,10/28/19,0
5884528.2,10/29/19,1
5903436.77,10/30/19,2
5803899.103,10/31/19,2
5795640.47,11/1/19,2
5798137.27,11/2/19,2
5798137.27,11/3/19,2
5798137.27,11/4/19,1
5758823.146,11/5/19,1
5692870.36,11/6/19,1
5713140.48,11/7/19,1
5628085.47,11/8/19,0
5517730.85,11/9/19,0
5517730.85,11/10/19,1
5549368.52,11/11/19,0
5440557.37,11/12/19,0
5440557.37,11/13/19,0
5440557.37,11/14/19,0
5440557.37,11/15/19,0
5440557.37,11/16/19,0
5440557.37,11/17/19,0
5440557.37,11/18/19,0
5440557.37,11/19/19,0
5440557.37,11/20/19,0
5440557.37,11/21/19,0
5440557.37,11/22/19,0
5440557.37,11/23/19,0
5440557.37,11/24/19,0
5440557.37,11/25/19,1
5505964.08,11/26/19,1
5531740.05,11/27/19,1
5809885.73,11/28/19,1
5738202.6,11/29/19,1
5990302.05,11/30/19,0
5872845.15,12/1/19,0
5872845.15,12/2/19,2
5878967.67,12/3/19,2
5870212.69,12/4/19,2
5873595.3,12/5/19,1
5863554.042,12/6/19,1
5983441.85,12/7/19,1
5949858.68,12/8/19,1
5963780.32,12/9/19,0
5846843.45,12/10/19,0
5846843.45,12/11/19,0
5846843.45,12/12/19,0
5846843.45,12/13/19,0
5846843.45,12/14/19,0
5846843.45,12/15/19,0
5846843.45,12/16/19,0
5846843.45,12/17/19,0
5846843.45,12/18/19,1
6314919.15,12/19/19,1
6199245.6,12/20/19,1
6233324.35,12/21/19,1
6192604.97,12/22/19,1
6514415.49,12/23/19,2
6450136.033,12/24/19,2
6450136.033,12/25/19,2
6450136.033,12/26/19,2
6450136.033,12/27/19,2
6464005.0,12/28/19,2
6464005.0,12/29/19,2
6464005.0,12/30/19,2
6516707.07,12/31/19,2
6516707.07,1/1/20,2
6516707.07,1/2/20,2
6609095.72,1/3/20,1
6769586.294,1/4/20,1
6789489.37,1/5/20,1
6792889.71,1/6/20,1
7169578.95,1/7/20,1
7544937.63,1/8/20,1
7431451.3,1/9/20,0
7285736.57,1/10/20,1
7477952.7,1/11/20,0
7331326.18,1/12/20,0
7331326.18,1/13/20,0
7331326.18,1/14/20,1
7841292.07,1/15/20,1
7815992.2,1/16/20,1
7734532.48,1/17/20,1
7892654.44,1/18/20,1
7901974.51,1/19/20,0
7747033.83,1/20/20,0
7747033.83,1/21/20,0
7747033.83,1/22/20,0
7747033.83,1/23/20,0
7747033.83,1/24/20,2
7747803.66,1/25/20,2
7747803.66,1/26/20,2
7747803.66,1/27/20,1
7791339.723,1/28/20,1
8220425.79,1/29/20,1
8127691.14,1/30/20,1
8322619.59,1/31/20,1
8174951.83,2/1/20,1
8213769.36,2/2/20,1
8158126.82,2/3/20,1
8024630.26,2/4/20,1
8024630.26,2/5/20,1
8421178.62,2/6/20,1
8544462.8,2/7/20,1
8589901.73,2/8/20,1
8677118.55,2/9/20,1
8900713.46,2/10/20,0
8726189.67,2/11/20,1
8920208.27,2/12/20,1
8988719.88,2/13/20,1
8891603.89,2/14/20,1
9001073.15,2/15/20,0
8824581.52,2/16/20,0
8824581.52,2/17/20,0
8824581.52,2/18/20,1
9076570.8,2/19/20,0
8898598.82,2/20/20,2
8942732.92,2/21/20,2
9097011.8,2/22/20,2
9097011.8,2/23/20,2
9097011.8,2/24/20,0
9006942.38,2/25/20,0
9006942.38,2/26/20,2
9011038.8,2/27/20,0
8921820.59,2/28/20,0
8921820.59,2/29/20,0
8921820.59,3/1/20,1
9134970.73,3/2/20,1
9134970.73,3/3/20,2
9013562.0,3/4/20,2
9111007.4,3/5/20,2
9243039.05,3/6/20,2
9181826.87,3/7/20,2
9181826.87,3/8/20,2
9181826.87,3/9/20,0
9090917.69,3/10/20,0
9090917.69,3/11/20,0
9090917.69,3/12/20,0
9090917.69,3/13/20,1
10349736.76,3/14/20,0
10146800.75,3/15/20,1
10298638.88,3/16/20,2
10324642.031,3/17/20,1
10684547.849,3/18/20,1
10789486.6,3/19/20,1
12354932.67,3/20/20,1
12417233.82,3/21/20,1
12344263.3,3/22/20,0
12102218.92,3/23/20,1
13249638.74,3/24/20,1
13792347.05,3/25/20,1
13649644.9,3/26/20,1
13782688.21,3/27/20,0
13512439.42,3/28/20,0
13512439.42,3/29/20,0
13512439.42,3/30/20,1
14417689.31,3/31/20,1
14469437.58,4/1/20,1
14974967.98,4/2/20,1
15326649.13,4/3/20,2
15204948.658,4/4/20,2
15204948.658,4/5/20,2
15204948.658,4/6/20,1
15994379.953,4/7/20,1
15694561.56,4/8/20,1
16041928.34,4/9/20,2
16142295.255,4/10/20,2
16142295.255,4/11/20,2
16142295.255,4/12/20,2
16142295.255,4/13/20,2
16142295.255,4/14/20,0
15982470.55,4/15/20,0
15982470.55,4/16/20,1
16824600.69,4/17/20,1
16641552.58,4/18/20,1
17172552.97,4/19/20,1
16866636.95,4/20/20,0
16535918.58,4/21/20,2
16649600.74,4/22/20,2
16899751.12,4/23/20,1
17205032.068,4/24/20,1
17272861.9,4/25/20,1
17370511.09,4/26/20,1
17715067.3,4/27/20,1
17925344.38,4/28/20,1
17867063.19,4/29/20,1
20196240.19,4/30/20,1
19853731.75,5/1/20,1
20304450.39,5/2/20,1
20647649.09,5/3/20,1
20486886.87,5/4/20,1
20445425.08,5/5/20,1
20779121.16,5/6/20,1
21100852.68,5/7/20,1
23014468.43,5/8/20,1
22598746.11,5/9/20,0
22155633.44,5/10/20,0
22155633.44,5/11/20,0
22155633.44,5/12/20,1
22218486.25,5/13/20,1
23457141.53,5/14/20,1
24678101.74,5/15/20,0
24194217.39,5/16/20,0
24194217.39,5/17/20,1
24436796.07,5/18/20,1
24563081.74,5/19/20,1
24730813.98,5/20/20,0
24245896.06,5/21/20,0
24245896.06,5/22/20,0
24245896.06,5/23/20,0
24245896.06,5/24/20,0
24245896.06,5/25/20,0
24245896.06,5/26/20,0
24245896.06,5/27/20,1
24723929.37,5/28/20,1
25723016.39,5/29/20,1
25337999.48,5/30/20,1
26069485.91,5/31/20,0
25558319.52,6/1/20,1
27054651.97,6/2/20,0
26524168.6,6/3/20,0
26524168.6,6/4/20,0
26524168.6,6/5/20,0
26524168.6,6/6/20,0
26524168.6,6/7/20,0
26524168.6,6/8/20,2
26621215.24,6/9/20,2
26754049.43,6/10/20,2
27005735.27,6/11/20,2
26931938.5,6/12/20,0
26665285.64,6/13/20,0
26665285.64,6/14/20,0
26665285.64,6/15/20,0
26665285.64,6/16/20,0
26665285.64,6/17/20,0
26665285.64,6/18/20,0
26665285.64,6/19/20,2
26813709.57,6/20/20,2
26813709.57,6/21/20,2
26813709.57,6/22/20,1
27174213.494,6/23/20,1
26976797.47,6/24/20,0
26447840.66,6/25/20,0
26447840.66,6/26/20,2
26545596.06,6/27/20,2
26545596.06,6/28/20,2
26545596.06,6/29/20,2
26493152.18,6/30/20,2
26537354.88,7/1/20,2
26633252.27,7/2/20,2
26565075.22,7/3/20,2
26789834.73,7/4/20,2
26789834.73,7/5/20,2
26789834.73,7/6/20,2
26814558.28,7/7/20,2
27137462.77,7/8/20,2
27152446.74,7/9/20,2
27017591.04,7/10/20,2
27083520.5,7/11/20,2
27083520.5,7/12/20,2
27083520.5,7/13/20,2
26999610.28,7/14/20,2
27040066.99,7/15/20,2
27086517.29,7/16/20,2
27081272.9,7/17/20,2
27205639.83,7/18/20,2
27205639.83,7/19/20,2
27205639.83,7/20/20,2
27608708.54,7/21/20,2
27756300.62,7/22/20,2
28144385.37,7/23/20,2
28501003.79,7/24/20,2
29018699.85,7/25/20,2
29018699.85,7/26/20,2
29018699.85,7/27/20,1
31301773.065,7/28/20,1
30997157.35,7/29/20,1
31472619.79,7/30/20,1
31507373.08,7/31/20,1
32156375.19,8/1/20,1
33516487.46,8/2/20,0
32859301.43,8/3/20,0
32859301.43,8/4/20,2
33689485.76,8/5/20,1
34332890.714,8/6/20,1
34399100.48,8/7/20,1
33910153.33,8/8/20,1
34383497.65,8/9/20,1
34139403.92,8/10/20,1
34749988.87,8/11/20,0
34068616.54,8/12/20,0
34068616.54,8/13/20,0
34068616.54,8/14/20,2
34218692.44,8/15/20,2
34218692.44,8/16/20,2
34218692.44,8/17/20,2
34841370.83,8/18/20,0
34496406.76,8/19/20,0
34496406.76,8/20/20,0
34496406.76,8/21/20,2
34502734.2,8/22/20,2
34502734.2,8/23/20,2
34502734.2,8/24/20,0
34161122.97,8/25/20,2
34208703.14,8/26/20,2
34047654.38,8/27/20,2
34640526.18,8/28/20,2
34905991.17,8/29/20,2
34905991.17,8/30/20,2
34905991.17,8/31/20,2
34905991.17,9/1/20,1
34655715.185,9/2/20,0
33976191.36,9/3/20,0
33976191.36,9/4/20,1
34226746.99,9/5/20,0
33555634.3,9/6/20,0
33555634.3,9/7/20,0
33555634.3,9/8/20,2
33853635.66,9/9/20,2
34184835.21,9/10/20,2
33857112.82,9/11/20,2
34053572.39,9/12/20,2
34053572.39,9/13/20,2
34053572.39,9/14/20,1
34162213.172,9/15/20,1
34517384.16,9/16/20,1
35038427.49,9/17/20,1
35023898.06,9/18/20,1
34985174.25,9/19/20,1
35464069.42,9/20/20,1
34946322.42,9/21/20,0
34261100.41,9/22/20,0
34261100.41,9/23/20,0
34261100.41,9/24/20,1
35223573.9,9/25/20,1
35093640.48,9/26/20,1
35223475.44,9/27/20,1
35360793.3,9/28/20,1
35091966.67,9/29/20,1
35579241.59,9/30/20,1
35372870.96,10/1/20,1
34852087.06,10/2/20,1
34707089.38,10/3/20,1
34630652.17,10/4/20,1
35030035.79,10/5/20,1
35407791.19,10/6/20,1
34801216.45,10/7/20,1
35021305.74,10/8/20,1
35850004.59,10/9/20,1
36309120.16,10/10/20,1
37095087.69,10/11/20,1
37337756.97,10/12/20,1
37874130.25,10/13/20,1
37507205.37,10/14/20,1
37517313.85,10/15/20,1
37754961.71,10/16/20,1
37176808.88,10/17/20,1
37304609.01,10/18/20,1
37769632.14,10/19/20,1
38589994.77,10/20/20,1
39139069.3,10/21/20,1
42112867.43,10/22/20,1
42633684.15,10/23/20,1
42483599.4,10/24/20,1
43087286.0,10/25/20,1
42786361.65,10/26/20,1
42916327.89,10/27/20,1
44803792.08,10/28/20,0
43925286.35,10/29/20,0
43925286.35,10/30/20,0
43925286.35,10/31/20,0
43925286.35,11/1/20,0
43925286.35,11/2/20,0
43925286.35,11/3/20,1
44485624.06,11/4/20,1
44905250.98,11/5/20,1
49459985.85,11/6/20,1
49473880.36,11/7/20,0
48503804.27,11/8/20,1
49638043.14,11/9/20,1
49118706.4,11/10/20,1
49081887.87,11/11/20,1
50336762.06,11/12/20,1
52217487.16,11/13/20,1
52357711.6,11/14/20,1
51562187.83,11/15/20,1
51168335.31,11/16/20,1
53594032.33,11/17/20,1
56652854.25,11/18/20,1
57033312.39,11/19/20,1
57104193.67,11/20/20,1
59882021.96,11/21/20,1
59921436.05,11/22/20,1
59032311.82,11/23/20,1
58957425.05,11/24/20,1
61436379.16,11/25/20,0
60231744.27,11/26/20,0
60231744.27,11/27/20,0
60231744.27,11/28/20,1
61095763.02,11/29/20,1
62677834.3,11/30/20,1
67908440.77,12/1/20,0
66576902.72,12/2/20,1
66780434.88,12/3/20,1
67570846.66,12/4/20,0
66245928.1,12/5/20,1
66632608.91,12/6/20,1
67406943.15,12/7/20,1
66724269.77,12/8/20,0
65415950.75,12/9/20,0
65415950.75,12/10/20,0
65415950.75,12/11/20,0
65415950.75,12/12/20,1
66886810.04,12/13/20,1
68171086.42,12/14/20,1
68569879.42,12/15/20,1
69150265.35,12/16/20,1
76050191.75,12/17/20,1
81272028.79,12/18/20,1
82351021.57,12/19/20,1
84909080.72,12/20/20,1
83559708.34,12/21/20,0
81921282.69,12/22/20,1
84126765.74,12/23/20,0
82477221.31,12/24/20,0
82477221.31,12/25/20,1
84194761.61,12/26/20,1
90160266.84,12/27/20,1
89489840.92,12/28/20,1
92183784.98,12/29/20,1
93341951.46,12/30/20,1
98388881.47,12/31/20,1
98818386.39,1/1/21,1
100220372.01,1/2/21,1
109773029.24,1/3/21,1
112518833.02,1/4/21,0
110312581.39,1/5/21,1
114940844.06,1/6/21,1
124439971.3,1/7/21,1
133304043.13,1/8/21,1
137301911.26,1/9/21,1
135851826.99,1/10/21,0
133188065.68,1/11/21,0
133188065.68,1/12/21,0
133188065.68,1/13/21,1
143557896.86,1/14/21,1
150335304.84,1/15/21,0
147387553.76,1/16/21,0
147387553.76,1/17/21,0
147387553.76,1/18/21,1
147886045.92,1/19/21,1
145414492.91,1/20/21,1
143472073.96,1/21/21,0
140658896.04,1/22/21,1
147771768.5,1/23/21,0
144874282.84,1/24/21,0
144874282.84,1/25/21,0
144874282.84,1/26/21,0
144874282.84,1/27/21,0
144874282.84,1/28/21,1
155966544.83,1/29/21,1
160220618.9,1/30/21,1
160238548.68,1/31/21,0
157096616.35,2/1/21,0
157096616.35,2/2/21,1
163236069.59,2/3/21,1
173098278.08,2/4/21,1
170000943.95,2/5/21,1
175865737.13,2/6/21,1
180665235.92,2/7/21,1
178849728.39,2/8/21,1
213014312.59,2/9/21,1
214049330.14,2/10/21,0
209852284.45,2/11/21,1
220110454.36,2/12/21,1
217625824.78,2/13/21,1
216313736.08,2/14/21,1
223351548.61,2/15/21,1
219828378.89,2/16/21,1
225367427.72,2/17/21,1
238928550.44,2/18/21,1
236590161.84,2/19/21,1
256341174.5,2/20/21,1
256729469.5,2/21/21,1
263544849.05,2/22/21,0
258377302.99,2/23/21,0
258377302.99,2/24/21,1
262351066.97,2/25/21,0
257206928.4,2/26/21,0
257206928.4,2/27/21,0
257206928.4,2/28/21,0
257206928.4,3/1/21,1
277341553.98,3/2/21,0
271903484.29,3/3/21,1
278268105.42,3/4/21,0
272811868.06,3/5/21,0
272811868.06,3/6/21,0
272811868.06,3/7/21,1
279982337.09,3/8/21,1
286163269.31,3/9/21,1
300292091.46,3/10/21,1
306396858.41,3/11/21,1
316063993.33,3/12/21,1
313269515.75,3/13/21,1
335185908.69,3/14/21,0
328613635.97,3/15/21,0
328613635.97,3/16/21,1
328628460.9,3/17/21,1
340419875.47,3/18/21,0
333744975.95,3/19/21,0
333744975.95,3/20/21,0
333744975.95,3/21/21,0
333744975.95,3/22/21,0
333744975.95,3/23/21,0
333744975.95,3/24/21,0
333744975.95,3/25/21,0
333744975.95,3/26/21,1
350483260.44,3/27/21,1
355507230.98,3/28/21,1
354996726.44,3/29/21,1
366731330.75,3/30/21,1
373747172.67,3/31/21,1
373779755.36,4/1/21,1
373790382.92,4/2/21,1
375663887.5,4/3/21,0
368297928.92,4/4/21,0
368297928.92,4/5/21,0
368297928.92,4/6/21,0
368297928.92,4/7/21,2
368312510.36,4/8/21,1
371015472.625,4/9/21,1
371360547.77,4/10/21,1
382043368.51,4/11/21,1
383263307.24,4/12/21,1
382431586.03,4/13/21,1
406205914.63,4/14/21,1
402464862.93,4/15/21,1
404276906.89,4/16/21,0
396349908.72,4/17/21,0
396349908.72,4/18/21,0
396349908.72,4/19/21,0
396349908.72,4/20/21,2
396917517.1,4/21/21,2
394610883.77,4/22/21,2
393297537.52,4/23/21,2
391432365.11,4/24/21,2
391432365.11,4/25/21,2
391432365.11,4/26/21,1
418603749.387,4/27/21,1
426462311.39,4/28/21,1
425011433.23,4/29/21,0
416677875.72,4/30/21,1
440622190.23,5/1/21,1
441086319.08,5/2/21,0
432437567.73,5/3/21,0
432437567.73,5/4/21,0
432437567.73,5/5/21,1
457653483.37,5/6/21,2
450058086.907,5/7/21,2
451013806.35,5/8/21,2
451013806.35,5/9/21,2
451013806.35,5/10/21,2
448232417.72,5/11/21,2
448624507.75,5/12/21,2
446443506.97,5/13/21,2
450437924.12,5/14/21,2
454260801.88,5/15/21,2
454260801.88,5/16/21,2
454260801.88,5/17/21,2
457458786.16,5/18/21,2
462776507.15,5/19/21,2
460289186.04,5/20/21,1
493065526.218,5/21/21,0
483397574.72,5/22/21,0
483397574.72,5/23/21,0
483397574.72,5/24/21,1
528110055.19,5/25/21,1
523772522.44,5/26/21,1
535438820.56,5/27/21,0
524940020.16,5/28/21,0
524940020.16,5/29/21,0
524940020.16,5/30/21,1
530049206.6,5/31/21,1
554200626.23,6/1/21,1
544576895.62,6/2/21,1
558280945.41,6/3/21,1
582096670.78,6/4/21,0
570683010.57,6/5/21,0
570683010.57,6/6/21,0
570683010.57,6/7/21,0
570683010.57,6/8/21,0
570683010.57,6/9/21,1
624527291.57,6/10/21,1
613926420.18,6/11/21,1
624106126.92,6/12/21,0
611868751.88,6/13/21,1
660237529.66,6/14/21,1
684894600.57,6/15/21,1
679195173.17,6/16/21,0
665877620.75,6/17/21,0
665877620.75,6/18/21,0
665877620.75,6/19/21,0
665877620.75,6/20/21,0
665877620.75,6/21/21,0
665877620.75,6/22/21,1
668500500.61,6/23/21,1
693781173.51,6/24/21,1
713656788.4,6/25/21,0
699663518.04,6/26/21,0
699663518.04,6/27/21,1
738914859.12,6/28/21,1
734909789.56,6/29/21,1
764578401.31,6/30/21,2
750034716.624,7/1/21,2
751992427.22,7/2/21,2
754181694.99,7/3/21,2
754181694.99,7/4/21,2
754181694.99,7/5/21,2
761970436.08,7/6/21,2
759781168.31,7/7/21,2
761065258.06,7/8/21,2
760349535.91,7/9/21,1
759334374.586,7/10/21,1
752532174.23,7/11/21,1
768520432.38,7/12/21,2
755065501.087,7/13/21,2
758957698.59,7/14/21,2
759186651.38,7/15/21,2
759415604.17,7/16/21,2
755502592.78,7/17/21,2
755502592.78,7/18/21,2
755502592.78,7/19/21,2
758895256.91,7/20/21,0
751381442.49,7/21/21,1
794210447.97,7/22/21,1
798657256.55,7/23/21,1
830401381.83,7/24/21,1
847654247.4,7/25/21,1
874505226.48,7/26/21,1
922797226.44,7/27/21,1
974424271.02,7/28/21,1
989176409.51,7/29/21,1
989260484.19,7/30/21,1
1043865008.73,7/31/21,1
1030138828.58,8/1/21,0
1009940028.02,8/2/21,0
1009940028.02,8/3/21,0
1009940028.02,8/4/21,1
1031991598.76,8/5/21,1
1061376904.35,8/6/21,1
1111845659.14,8/7/21,1
1158789558.43,8/8/21,1
1137552933.66,8/9/21,1
1202907498.23,8/10/21,1
1184082739.67,8/11/21,1
1184162962.13,8/12/21,2
1167075116.525,8/13/21,1
1220228751.096,8/14/21,1
1201816130.82,8/15/21,1
1200393201.77,8/16/21,0
1176856080.17,8/17/21,0
1176856080.17,8/18/21,0
1176856080.17,8/19/21,1
1204200613.37,8/20/21,1
1271016404.45,8/21/21,1
1260819723.64,8/22/21,1
1271220734.87,8/23/21,1
1276060248.15,8/24/21,0
1251039458.97,8/25/21,1
1258042745.96,8/26/21,0
1233375241.14,8/27/21,1
1263108968.27,8/28/21,1
1259009652.11,8/29/21,1
1256669944.43,8/30/21,0
1232029357.28,8/31/21,0
1232029357.28,9/1/21,1
1251592976.32,9/2/21,1
1263535716.05,9/3/21,1
1281627718.04,9/4/21,1
1279374926.71,9/5/21,1
1326036267.43,9/6/21,1
1349302901.65,9/7/21,0
1322845982.01,9/8/21,0
1322845982.01,9/9/21,0
